num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,num,imgFile,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
275,2013-12-15T08:21:04+0100,2740,B00000573_21I5A3_20131215_082104,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_275.jpg,g2_a3_sml_275.jpg,,1,4014,2,1,0.302,-0.912,-0.607,-0.174,-0.924,-0.495,60485,65535,58650,65535,29.5,1,275,g2_a3_sml_275.jpg,-33.989338,151.235707,-33.989338 151.235707,2,114,0.04,0.58,21.1106599,0,0,0,5,1.25,1.812,1,1.313,85.789,-80.34,304.12,0,,-33.989338,151.235707,-33.989338 151.235707,351
277,2013-12-15T08:21:34+0100,2760,B00000575_21I5A3_20131215_082133,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_277.jpg,g2_a3_sml_277.jpg,,1,4014,2,1,0.341,-0.86,-0.621,-0.366,-0.876,-0.248,14040,13207,9816,12569,33.9,1,277,g2_a3_sml_277.jpg,-33.989297,151.2357,-33.989297 151.2357,2,114,0.06,0.58,20.82538071,0,0,0,0,1.31,1.843,1,1.125,89.808,-73.24,303.4,0,,-33.989297,151.2357,-33.989297 151.2357,148
278,2013-12-15T08:21:44+0100,2770,B00000576_21I5A3_20131215_082144,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_278.jpg,g2_a3_sml_278.jpg,,1,4014,2,1,0.056,-0.996,0.09,-0.173,-0.921,-0.46,47372,59668,53886,65535,33.9,1,278,g2_a3_sml_278.jpg,-33.989308,151.235708,-33.989308 151.235708,2,114,0.04,0.57,20.68274112,0,0,0,1,1.25,1.812,1,1.094,82.152,-77.32,329.43,0,,-33.989308,151.235708,-33.989308 151.235708,239
279,2013-12-15T08:21:57+0100,2780,B00000577_21I5A3_20131215_082157,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_279.jpg,g2_a3_sml_279.jpg,,1,4014,2,1,0.65,-0.799,-0.277,0.003,-0.837,-0.342,65535,65535,58785,65535,33.9,1,279,g2_a3_sml_279.jpg,-33.989321,151.235681,-33.989321 151.235681,2,114,0.04,0.57,20.54010152,0,0,0,1,1.25,1.53,1,1.469,106.85,-76.82,284.52,0,,-33.989321,151.235681,-33.989321 151.235681,69
280,2013-12-15T08:22:11+0100,2790,B00000578_21I5A3_20131215_082210,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_280.jpg,g2_a3_sml_280.jpg,,1,4014,2,1,-0.018,-0.871,-0.628,-0.109,-0.878,-0.571,50033,43837,28685,65535,33.9,1,280,g2_a3_sml_280.jpg,-33.989302,151.235741,-33.989302 151.235741,2,114,0.04,0.58,20.39746193,0,0,0,1,1.25,1.53,1,1.5,123.33,-86.1,227.91,0,,-33.989302,151.235741,-33.989302 151.235741,251
281,2013-12-15T08:22:26+0100,2800,B00000579_21I5A3_20131215_082225,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_281.jpg,g2_a3_sml_281.jpg,,1,4014,2,1,0.402,-0.958,0.229,-0.058,-0.832,-0.193,65535,65535,65535,65535,33.9,1,281,g2_a3_sml_281.jpg,-33.989319,151.235681,-33.989319 151.235681,2,114,0.05,0.59,20.25482234,0,0,0,1,1.25,1.749,1,1.188,81.587,-91.35,348.15,0,,-33.989319,151.235681,-33.989319 151.235681,162
286,2013-12-15T08:23:26+0100,2850,B00000584_21I5A3_20131215_082325,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_286.jpg,g2_a3_sml_286.jpg,,1,4014,2,0,0.318,-0.934,0.289,-0.041,-0.866,-0.317,39036,54529,53127,65535,30.9,1,286,g2_a3_sml_286.jpg,-33.989473,151.235741,-33.989473 151.235741,3,114,0.05,0.59,19.54162437,0,0,0,1,1.25,2.03,1.031,1,69.789,-75.59,336.6,0,,-33.989473,151.235741,-33.989473 151.235741,6
298,2013-12-15T08:25:45+0100,2970,B00000596_21I5A3_20131215_082544,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_298.jpg,g2_a3_sml_298.jpg,,1,4014,2,1,0.237,-1.063,-0.01,-0.071,-0.894,-0.446,59230,65431,56101,65535,26.5,1,298,g2_a3_sml_298.jpg,-33.989329,151.235761,-33.989329 151.235761,4,114,0.05,0.59,17.82994924,0,0,0,1,1.25,1.78,1,1.094,91.757,-81.82,335.54,0,,-33.989329,151.235761,-33.989329 151.235761,158
307,2013-12-15T08:27:35+0100,3060,B00000605_21I5A3_20131215_082734,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_307.jpg,g2_a3_sml_307.jpg,,1,4014,2,1,-0.004,-0.488,-0.439,-0.281,-0.939,-0.394,27924,27054,18720,52687,22.3,1,307,g2_a3_sml_307.jpg,-33.989436,151.235812,-33.989436 151.235812,5,114,0.05,0.57,16.54619289,0,0,0,1,1.25,1.719,1,1.047,93.338,-96.48,354.34,0,,-33.989436,151.235812,-33.989436 151.235812,7
321,2013-12-15T08:30:13+0100,3200,B00000619_21I5A3_20131215_083012,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_321.jpg,g2_a3_sml_321.jpg,,1,4014,2,1,0.434,-1.021,0.014,-0.111,-0.899,-0.453,53840,65535,57306,65535,42.3,1,321,g2_a3_sml_321.jpg,-33.989047,151.235873,-33.989047 151.235873,6,114,0.05,0.59,14.54923858,0,0,0,1,1.31,1.75,1,1.141,81.666,-79.35,329.85,0,,-33.989047,151.235873,-33.989047 151.235873,222
325,2013-12-15T08:31:00+0100,3240,B00000623_21I5A3_20131215_083100,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_325.jpg,g2_a3_sml_325.jpg,,1,4014,2,1,0.4,-1.028,0.184,-0.017,-0.753,-0.609,65535,65535,63139,65535,42.3,1,325,g2_a3_sml_325.jpg,-33.989098,151.235817,-33.989098 151.235817,6,114,0.05,0.57,13.9786802,0,0,0,1,1.25,1.688,1,1.172,76.854,-72.35,329.01,0,,-33.989098,151.235817,-33.989098 151.235817,4
329,2013-12-15T08:31:50+0100,3280,B00000627_21I5A3_20131215_083149,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_329.jpg,g2_a3_sml_329.jpg,,1,4014,2,1,0.078,-0.934,-0.34,-0.126,-0.872,-0.566,65535,65535,63477,65535,42.3,1,329,g2_a3_sml_329.jpg,-33.989079,151.235819,-33.989079 151.235819,6,114,0.04,0.57,13.40812183,0,0,0,1,1.25,1.594,1,1.223,108.75,-85.86,326.83,0,,-33.989079,151.235819,-33.989079 151.235819,214
331,2013-12-15T08:32:17+0100,3300,B00000629_21I5A3_20131215_083217,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_331.jpg,g2_a3_sml_331.jpg,,1,4014,2,1,0.206,-0.857,0.438,-0.279,-0.933,-0.411,32769,44485,43482,65535,42.3,1,331,g2_a3_sml_331.jpg,-33.98919475,151.2357213,-33.98919475 151.2357213,1,114,0.05,0.57,13.12284264,0,0,0,1,1.31,1.75,1,1.064,70.447,-77.8,328.79,0,,-33.98919475,151.2357213,-33.98919475 151.2357213,184
333,2013-12-15T08:32:39+0100,3320,B00000631_21I5A3_20131215_083238,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_333.jpg,g2_a3_sml_333.jpg,,1,4014,2,1,0.136,-0.9,0.2,-0.182,-0.926,-0.446,38572,51559,49201,65535,28.5,1,333,g2_a3_sml_333.jpg,-33.989307,151.23571,-33.989307 151.23571,7,114,0.03,0.59,12.83756345,0,0,0,1,1.31,1.844,1,1.017,74.639,-77.24,328.24,0,,-33.989307,151.23571,-33.989307 151.23571,214
336,2013-12-15T08:33:21+0100,3350,B00000634_21I5A3_20131215_083320,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_336.jpg,g2_a3_sml_336.jpg,,1,4014,2,1,-0.254,-0.714,-0.658,-0.456,-0.701,-2.6,16784,14812,10018,35438,11.3,1,336,g2_a3_sml_336.jpg,-33.989324,151.235696,-33.989324 151.235696,7,114,0.04,0.59,12.40964467,0,0,0,5,1.25,1.281,1,1.375,136.19,-102.8,350.57,0,,-33.989324,151.235696,-33.989324 151.235696,6
337,2013-12-15T08:33:36+0100,3360,B00000635_21I5A3_20131215_083335,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_337.jpg,g2_a3_sml_337.jpg,,1,4014,2,1,-0.145,-1.021,-0.103,-0.471,-0.869,-0.541,37301,34746,23336,65535,11.3,1,337,g2_a3_sml_337.jpg,-33.989294,151.2357,-33.989294 151.2357,7,114,0.05,0.58,12.26700508,0,0,0,2,1.25,1.5,1,1.313,108.37,-77.89,349.24,0,,-33.989294,151.2357,-33.989294 151.2357,106
338,2013-12-15T08:33:47+0100,3370,B00000636_21I5A3_20131215_083346,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_338.jpg,g2_a3_sml_338.jpg,,1,4014,2,1,0.204,-0.969,-0.41,-0.392,-0.87,-0.613,44278,39829,22863,65535,11.3,1,338,g2_a3_sml_338.jpg,-33.989301,151.235728,-33.989301 151.235728,7,114,0.06,0.58,12.12436548,0,0,0,2,1.25,1.5,1,1.406,107.59,-82.37,304.32,0,,-33.989301,151.235728,-33.989301 151.235728,288
344,2013-12-15T08:35:00+0100,3430,B00000642_21I5A3_20131215_083459,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_344.jpg,g2_a3_sml_344.jpg,,1,4014,2,1,0.253,-1.07,-0.25,-0.331,-0.902,-0.59,53348,45697,26360,65535,19.9,1,344,g2_a3_sml_344.jpg,-33.989286,151.235674,-33.989286 151.235674,7,114,0.06,0.58,11.26852792,0,0,0,2,1.25,1.625,1,1.25,101.91,-81.02,310.05,0,,-33.989286,151.235674,-33.989286 151.235674,191
345,2013-12-15T08:35:10+0100,3440,B00000643_21I5A3_20131215_083510,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_345.jpg,g2_a3_sml_345.jpg,,1,4014,2,1,0.282,-0.978,-0.333,-0.353,-0.889,-0.608,32067,27528,17522,62610,19.9,1,345,g2_a3_sml_345.jpg,-33.989303,151.23567,-33.989303 151.23567,7,114,0.04,0.59,11.12588832,0,0,0,3,1.25,1.625,1,1.25,106.97,-77.87,307.33,0,,-33.989303,151.23567,-33.989303 151.23567,116
348,2013-12-15T08:35:52+0100,3470,B00000646_21I5A3_20131215_083551,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_348.jpg,g2_a3_sml_348.jpg,,1,4014,2,1,0.121,-0.974,-0.43,-0.244,-0.83,-2.6,36461,29470,18327,65535,19.1,1,348,g2_a3_sml_348.jpg,-33.989325,151.235724,-33.989325 151.235724,7,114,0.05,0.59,10.69796954,0,0,0,3,1.25,1.406,1,1.303,115.25,-84.24,348.63,0,,-33.989325,151.235724,-33.989325 151.235724,259
350,2013-12-15T08:36:14+0100,3490,B00000648_21I5A3_20131215_083613,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_350.jpg,g2_a3_sml_350.jpg,,1,4014,2,1,-0.063,-1.083,0.112,-0.402,-0.924,-0.477,50414,52815,40537,65535,19.1,1,350,g2_a3_sml_350.jpg,-33.989333,151.235673,-33.989333 151.235673,7,114,0.05,0.59,10.41269036,0,0,0,1,1.31,1.625,1,1.271,92.455,-82.41,308.05,0,,-33.989333,151.235673,-33.989333 151.235673,76
355,2013-12-15T08:37:17+0100,3540,B00000653_21I5A3_20131215_083717,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_355.jpg,g2_a3_sml_355.jpg,,1,4014,2,1,0.05,-1.029,-0.015,-0.448,-0.857,-0.625,20186,24785,25117,64326,19.1,1,355,g2_a3_sml_355.jpg,-33.989325,151.235712,-33.989325 151.235712,7,114,0.05,0.58,9.699492386,0,0,0,4,1.25,1.563,1,1.281,98.922,-91.11,318.39,0,,-33.989325,151.235712,-33.989325 151.235712,225
360,2013-12-15T08:38:17+0100,3590,B00000658_21I5A3_20131215_083816,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_360.jpg,g2_a3_sml_360.jpg,,1,4014,2,1,0.26,-0.946,0.104,-0.376,-0.936,-0.418,53885,57455,42798,65535,22.1,1,360,g2_a3_sml_360.jpg,-33.989348,151.235684,-33.989348 151.235684,7,114,0.05,0.57,8.986294416,0,0,0,1,1.25,1.594,1,1.379,113.73,-79.32,349.63,0,,-33.989348,151.235684,-33.989348 151.235684,46
361,2013-12-15T08:38:28+0100,3600,B00000659_21I5A3_20131215_083827,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_361.jpg,g2_a3_sml_361.jpg,,1,4014,2,1,0.135,-0.859,-0.575,-0.281,-0.811,-0.035,43668,38631,24803,65535,22.1,1,361,g2_a3_sml_361.jpg,-33.989333,151.235703,-33.989333 151.235703,7,114,0.05,0.59,8.843654822,0,0,0,2,1.25,1.5,1,1.566,134.27,-79.78,344.57,0,,-33.989333,151.235703,-33.989333 151.235703,26
362,2013-12-15T08:38:40+0100,3610,B00000660_21I5A3_20131215_083839,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_362.jpg,g2_a3_sml_362.jpg,,1,4014,2,1,0.01,-0.965,-0.428,-0.345,-0.771,-2.6,40648,36805,21718,65535,22.1,1,362,g2_a3_sml_362.jpg,-33.989313,151.235715,-33.989313 151.235715,7,114,0.05,0.58,8.701015228,0,0,0,1,1.25,1.5,1,1.348,109.05,-88.13,341.55,0,,-33.989313,151.235715,-33.989313 151.235715,293
384,2013-12-15T08:42:48+0100,3830,B00000682_21I5A3_20131215_084248,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_384.jpg,g2_a3_sml_384.jpg,,1,4014,2,1,0.096,-0.892,0.126,-0.317,-0.939,-0.482,46632,59451,54688,65535,31.6,1,384,g2_a3_sml_384.jpg,-33.98928563,151.2356404,-33.98928563 151.2356404,1,114,0.05,0.59,5.562944162,0,0,0,1,1.31,1.953,1,1,79.111,-81.71,336.1,0,,-33.98928563,151.2356404,-33.98928563 151.2356404,130
385,2013-12-15T08:43:00+0100,3840,B00000683_21I5A3_20131215_084259,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_385.jpg,g2_a3_sml_385.jpg,,1,4014,2,1,0.266,-1.083,0.306,-0.15,-0.93,-0.466,38516,52251,49056,65535,31.6,1,385,g2_a3_sml_385.jpg,-33.989355,151.23574,-33.989355 151.23574,9,114,0.05,0.58,5.420304569,0,0,0,1,1.31,1.672,1,1.281,112.46,-57.81,298.93,0,,-33.989355,151.23574,-33.989355 151.23574,348
386,2013-12-15T08:43:11+0100,3850,B00000684_21I5A3_20131215_084310,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_386.jpg,g2_a3_sml_386.jpg,,1,4014,2,1,0.661,-0.889,-0.148,-0.095,-0.907,-0.434,54812,62842,49555,65535,31.6,1,386,g2_a3_sml_386.jpg,-33.989306,151.235728,-33.989306 151.235728,9,114,0.05,0.58,5.277664975,0,0,0,1,1.25,1.703,1,1.219,91.028,-58.53,316.39,0,,-33.989306,151.235728,-33.989306 151.235728,324
390,2013-12-15T08:44:00+0100,3890,B00000688_21I5A3_20131215_084359,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_390.jpg,g2_a3_sml_390.jpg,,1,4014,2,1,0.435,-0.788,-0.461,-0.218,-0.788,-2.6,45934,41223,27740,65535,23.4,1,390,g2_a3_sml_390.jpg,-33.989285,151.23571,-33.989285 151.23571,9,114,0.04,0.58,4.707106599,0,0,0,3,1.25,1.516,1,1.406,117.5,-69.41,309.5,0,,-33.989285,151.23571,-33.989285 151.23571,123
391,2013-12-15T08:44:14+0100,3900,B00000689_21I5A3_20131215_084413,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_391.jpg,g2_a3_sml_391.jpg,,1,4014,2,1,0.29,-1.085,-0.059,-0.312,-0.919,-0.55,20470,23914,24763,63556,23.4,1,391,g2_a3_sml_391.jpg,-33.989306,151.235749,-33.989306 151.235749,9,114,0.03,0.59,4.564467005,0,0,0,5,1.25,1.891,1,1,89.986,-88.46,327.95,0,,-33.989306,151.235749,-33.989306 151.235749,228
392,2013-12-15T08:44:35+0100,3910,B00000690_21I5A3_20131215_084434,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_392.jpg,g2_a3_sml_392.jpg,,1,4014,2,1,0.356,-0.986,-0.184,-0.206,-0.785,-2.6,31601,29261,21815,65535,17.9,1,392,g2_a3_sml_392.jpg,-33.989348,151.235692,-33.989348 151.235692,9,114,0.05,0.59,4.421827411,0,0,0,1,1.25,1.563,1,1.188,93.035,-77.33,324.23,0,,-33.989348,151.235692,-33.989348 151.235692,98
393,2013-12-15T08:44:48+0100,3920,B00000691_21I5A3_20131215_084448,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_393.jpg,g2_a3_sml_393.jpg,,1,4014,2,1,0.133,-1.08,-0.132,-0.317,-0.902,-0.593,27389,26523,24389,65535,17.9,1,393,g2_a3_sml_393.jpg,-33.989354,151.235738,-33.989354 151.235738,9,114,0.05,0.59,4.279187817,0,0,0,2,1.25,1.656,1,1.125,98.314,-82.92,315.73,0,,-33.989354,151.235738,-33.989354 151.235738,352
394,2013-12-15T08:44:59+0100,3930,B00000692_21I5A3_20131215_084459,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_394.jpg,g2_a3_sml_394.jpg,,1,4014,2,1,0.337,-0.992,-0.055,-0.312,-0.924,-0.543,26458,28090,19550,62141,17.9,1,394,g2_a3_sml_394.jpg,-33.989282,151.235726,-33.989282 151.235726,9,114,0.05,0.59,4.136548223,0,0,0,1,1.25,1.656,1,1.188,95.034,-74.62,305.55,0,,-33.989282,151.235726,-33.989282 151.235726,253
395,2013-12-15T08:45:11+0100,3940,B00000693_21I5A3_20131215_084510,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_395.jpg,g2_a3_sml_395.jpg,,1,4014,2,1,0.618,-0.762,-0.595,-0.17,-0.78,-2.6,207,176,102,123,17.4,1,395,g2_a3_sml_395.jpg,-33.989292,151.235684,-33.989292 151.235684,9,114,0.06,0.57,3.993908629,0,0,0,2,1.25,1.688,1,1.156,90.995,-77.44,319.21,0,,-33.989292,151.235684,-33.989292 151.235684,186
396,2013-12-15T08:45:21+0100,3950,B00000694_21I5A3_20131215_084520,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_396.jpg,g2_a3_sml_396.jpg,,1,4014,2,1,0.409,-0.897,-0.572,-0.234,-0.797,-2.6,56376,51675,32643,65535,17.4,1,396,g2_a3_sml_396.jpg,-33.989307,151.235682,-33.989307 151.235682,9,114,0.05,0.58,3.851269036,0,0,0,0,1.31,1.688,1,1.156,89.137,-72.8,301.81,0,,-33.989307,151.235682,-33.989307 151.235682,164
398,2013-12-15T08:45:43+0100,3970,B00000696_21I5A3_20131215_084542,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_398.jpg,g2_a3_sml_398.jpg,,1,4014,2,1,0.416,-1.038,-0.051,-0.164,-0.908,-0.55,48404,60716,55417,65535,17.4,1,398,g2_a3_sml_398.jpg,-33.989322,151.235687,-33.989322 151.235687,9,114,0.05,0.57,3.565989848,0,0,0,1,1.25,1.719,1,1.125,87.864,-71.23,320.54,0,,-33.989322,151.235687,-33.989322 151.235687,55
399,2013-12-15T08:45:54+0100,3980,B00000697_21I5A3_20131215_084553,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_399.jpg,g2_a3_sml_399.jpg,,1,4014,2,1,0.227,-0.798,0.314,-0.389,-0.894,-0.301,65535,65535,65535,65535,17.4,1,399,g2_a3_sml_399.jpg,-33.989299,151.235727,-33.989299 151.235727,9,114,0.04,0.57,3.423350254,0,0,0,1,1.25,1.625,1,1.219,87.699,-72.24,313.39,0,,-33.989299,151.235727,-33.989299 151.235727,268
401,2013-12-15T08:46:18+0100,4000,B00000699_21I5A3_20131215_084618,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_401.jpg,g2_a3_sml_401.jpg,,1,4014,2,1,0.117,-0.946,0.163,-0.194,-0.877,-0.213,65535,65535,65535,65535,17.4,1,401,g2_a3_sml_401.jpg,-33.9893,151.235679,-33.9893 151.235679,9,114,0.05,0.57,3.138071066,0,0,0,1,1.25,1.656,1,1.172,88.757,-73.16,297.93,0,,-33.9893,151.235679,-33.9893 151.235679,180
403,2013-12-15T08:46:45+0100,4020,B00000701_21I5A3_20131215_084645,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_403.jpg,g2_a3_sml_403.jpg,,1,4014,2,1,-0.127,-0.962,-0.439,-0.425,-0.912,-0.417,65535,65535,42291,65535,17.4,1,403,g2_a3_sml_403.jpg,-33.989347,151.235679,-33.989347 151.235679,9,114,0.05,0.59,2.852791878,0,0,0,1,1.25,1.438,1,1.633,114.72,-80.51,275.02,0,,-33.989347,151.235679,-33.989347 151.235679,60
404,2013-12-15T08:46:58+0100,4030,B00000702_21I5A3_20131215_084657,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_404.jpg,g2_a3_sml_404.jpg,,1,4014,2,1,0.345,-1.005,0.205,-0.367,-0.921,-0.354,65535,65535,59562,65535,26.5,1,404,g2_a3_sml_404.jpg,-33.989331,151.235713,-33.989331 151.235713,9,114,0.05,0.58,2.710152284,0,0,0,1,1.31,1.531,1,1.508,101.02,-77.7,309.33,0,,-33.989331,151.235713,-33.989331 151.235713,331
405,2013-12-15T08:47:09+0100,4040,B00000703_21I5A3_20131215_084708,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_405.jpg,g2_a3_sml_405.jpg,,1,4014,2,1,0.291,-0.937,-0.442,-0.257,-0.836,-2.6,65535,65535,45893,65535,0.2,1,405,g2_a3_sml_405.jpg,-33.98931,151.235699,-33.98931 151.235699,9,114,0.04,0.57,2.56751269,0,0,0,1,1.25,1.656,1,1.32,103.27,-73.42,292.42,0,,-33.98931,151.235699,-33.98931 151.235699,322
406,2013-12-15T08:47:22+0100,4050,B00000704_21I5A3_20131215_084722,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_406.jpg,g2_a3_sml_406.jpg,,1,4014,2,1,0.017,-0.984,-0.466,-0.45,-0.88,-0.568,65535,62868,38779,65535,0.2,1,406,g2_a3_sml_406.jpg,-33.989296,151.235686,-33.989296 151.235686,9,114,0.05,0.58,2.424873096,0,0,0,1,1.25,1.625,1,1.32,108.95,-82.15,285.86,0,,-33.989296,151.235686,-33.989296 151.235686,133
407,2013-12-15T08:47:34+0100,4060,B00000705_21I5A3_20131215_084733,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_407.jpg,g2_a3_sml_407.jpg,,1,4014,2,1,-0.142,-1.026,-0.201,-0.517,-0.857,-0.51,65535,65535,38234,65535,0.2,1,407,g2_a3_sml_407.jpg,-33.989343,151.235745,-33.989343 151.235745,9,114,0.02,0.58,2.282233503,0,0,0,1,1.25,1.5,1,1.508,105.07,-89.42,298.68,0,,-33.989343,151.235745,-33.989343 151.235745,353
408,2013-12-15T08:47:58+0100,4070,B00000706_21I5A3_20131215_084758,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_408.jpg,g2_a3_sml_408.jpg,,1,4014,2,1,0.046,-0.87,-0.513,-0.369,-0.809,-2.6,8001,7442,4909,14715,0.2,1,408,g2_a3_sml_408.jpg,-33.989308,151.23574,-33.989308 151.23574,9,114,0.04,0.59,2.139593909,0,0,0,20,1.25,1.922,1.344,1,103.88,-92.79,309.49,0,,-33.989308,151.23574,-33.989308 151.23574,300
410,2013-12-15T08:48:27+0100,4090,B00000708_21I5A3_20131215_084827,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_410.jpg,g2_a3_sml_410.jpg,,1,4014,2,1,0.137,-1.042,-0.133,-0.401,-0.915,-0.528,46517,39912,25747,65535,0.2,1,410,g2_a3_sml_410.jpg,-33.989283,151.235688,-33.989283 151.235688,9,114,0.05,0.59,1.854314721,0,0,0,5,12,2.172,1.313,1,103.98,-87.4,306.01,0,,-33.989283,151.235688,-33.989283 151.235688,131
413,2013-12-15T08:49:02+0100,4120,B00000711_21I5A3_20131215_084901,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_413.jpg,g2_a3_sml_413.jpg,,1,4014,2,1,0.217,-1.015,-0.1,-0.411,-0.899,-0.564,17338,17128,13735,43177,0.2,1,413,g2_a3_sml_413.jpg,-33.989313,151.235729,-33.989313 151.235729,9,114,0.05,0.59,1.426395939,0,0,0,1,1.25,1.672,1,1.219,85.72,-89,330.64,0,,-33.989313,151.235729,-33.989313 151.235729,287
414,2013-12-15T08:49:14+0100,4130,B00000712_21I5A3_20131215_084914,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_414.jpg,g2_a3_sml_414.jpg,,1,4014,2,1,0.114,-0.96,-0.436,-0.344,-0.933,-0.516,11942,9612,6567,18278,0.2,1,414,g2_a3_sml_414.jpg,-33.989306,151.235703,-33.989306 151.235703,9,114,0.04,0.57,1.283756345,0,0,0,5,1.25,1.359,1,1.25,112.28,-77.62,287.73,0,,-33.989306,151.235703,-33.989306 151.235703,304
416,2013-12-15T08:49:39+0100,4150,B00000714_21I5A3_20131215_084938,https://googledrive.com/host/0ByZPttHNHiZ0UmktMy1QZGFSeWc/g2_a3_sml_416.jpg,g2_a3_sml_416.jpg,,1,4014,2,1,0.451,-1.018,0.42,-0.157,-0.885,-0.232,65535,65535,65535,65535,0.2,1,416,g2_a3_sml_416.jpg,-33.989298,151.235689,-33.989298 151.235689,9,114,0.05,0.59,0.9984771574,0,0,0,1,1.25,1.703,1,1.057,87.551,-82.72,316.95,0,,-33.989298,151.235689,-33.989298 151.235689,114
